age,education,maritalstatus,occupation,hoursperweek,income
62,HS-grad,Widowed,Adm-clerical,38,<=50K
30,HS-grad,Never-married,Protective-serv,40,<=50K
18,11th,Never-married,Adm-clerical,12,<=50K
54,HS-grad,Never-married,Handlers-cleaners,40,<=50K
33,Doctorate,Married-civ-spouse,Prof-specialty,50,<=50K
57,HS-grad,Married-civ-spouse,Other-service,78,<=50K
50,HS-grad,Divorced,Adm-clerical,40,<=50K
23,HS-grad,Married-civ-spouse,Machine-op-inspct,48,<=50K
23,Bachelors,Never-married,Sales,40,<=50K
47,HS-grad,Married-civ-spouse,Adm-clerical,40,<=50K
39,Bachelors,Married-civ-spouse,Exec-managerial,50,<=50K
46,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
18,5th-6th,Never-married,Handlers-cleaners,40,<=50K
68,7th-8th,Married-civ-spouse,Craft-repair,40,<=50K
43,Assoc-acdm,Married-civ-spouse,Tech-support,40,<=50K
35,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
21,HS-grad,Never-married,Adm-clerical,40,<=50K
21,Some-college,Never-married,Handlers-cleaners,40,<=50K
41,Assoc-voc,Divorced,Craft-repair,45,<=50K
61,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
24,HS-grad,Never-married,Craft-repair,50,<=50K
21,HS-grad,Never-married,Protective-serv,40,<=50K
36,5th-6th,Married-civ-spouse,Other-service,40,<=50K
37,Assoc-voc,Never-married,Protective-serv,40,<=50K
49,Some-college,Divorced,Exec-managerial,50,<=50K
21,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
18,10th,Never-married,Other-service,40,<=50K
26,HS-grad,Married-civ-spouse,Prof-specialty,40,<=50K
23,10th,Never-married,Craft-repair,40,<=50K
42,Masters,Divorced,Prof-specialty,40,<=50K
45,Assoc-acdm,Widowed,Sales,40,<=50K
22,Bachelors,Never-married,Prof-specialty,18,<=50K
27,HS-grad,Separated,Machine-op-inspct,43,<=50K
36,HS-grad,Divorced,Exec-managerial,40,<=50K
34,HS-grad,Married-civ-spouse,Transport-moving,52,<=50K
47,HS-grad,Divorced,Sales,45,<=50K
21,HS-grad,Married-civ-spouse,Craft-repair,50,<=50K
33,HS-grad,Never-married,Transport-moving,40,<=50K
31,Assoc-acdm,Never-married,Protective-serv,40,<=50K
61,12th,Married-civ-spouse,Craft-repair,40,<=50K
46,10th,Married-civ-spouse,Handlers-cleaners,45,<=50K
19,Some-college,Never-married,Prof-specialty,40,<=50K
61,HS-grad,Married-civ-spouse,Other-service,40,<=50K
28,Some-college,Married-civ-spouse,Handlers-cleaners,40,<=50K
28,10th,Married-civ-spouse,Transport-moving,40,<=50K
61,HS-grad,Married-civ-spouse,Craft-repair,37,<=50K
54,Some-college,Married-civ-spouse,Sales,40,<=50K
50,Some-college,Married-civ-spouse,Machine-op-inspct,70,<=50K
56,HS-grad,Married-civ-spouse,Sales,4,<=50K
28,11th,Divorced,Other-service,40,<=50K
34,Assoc-voc,Married-civ-spouse,Tech-support,40,<=50K
33,10th,Never-married,Other-service,25,<=50K
42,Assoc-voc,Divorced,Adm-clerical,35,<=50K
64,Assoc-voc,Married-civ-spouse,Craft-repair,48,<=50K
29,Some-college,Married-civ-spouse,Handlers-cleaners,20,<=50K
45,Some-college,Married-civ-spouse,Transport-moving,40,<=50K
44,Some-college,Separated,Tech-support,38,<=50K
34,Some-college,Never-married,Adm-clerical,40,<=50K
40,HS-grad,Never-married,Machine-op-inspct,45,<=50K
23,Some-college,Never-married,Other-service,20,<=50K
42,HS-grad,Divorced,Exec-managerial,40,<=50K
45,Bachelors,Married-civ-spouse,Exec-managerial,60,<=50K
29,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
35,Bachelors,Never-married,Exec-managerial,40,<=50K
47,HS-grad,Separated,Exec-managerial,37,<=50K
51,Assoc-voc,Never-married,Exec-managerial,43,<=50K
28,HS-grad,Never-married,Other-service,40,<=50K
24,HS-grad,Never-married,Machine-op-inspct,25,<=50K
46,HS-grad,Divorced,Exec-managerial,40,<=50K
57,10th,Married-civ-spouse,Machine-op-inspct,48,<=50K
22,HS-grad,Never-married,Handlers-cleaners,20,<=50K
28,Bachelors,Never-married,Tech-support,30,<=50K
23,HS-grad,Never-married,Sales,60,<=50K
19,HS-grad,Never-married,Handlers-cleaners,40,<=50K
66,HS-grad,Widowed,Prof-specialty,35,<=50K
38,Some-college,Married-civ-spouse,Exec-managerial,55,<=50K
39,Some-college,Divorced,Exec-managerial,40,<=50K
39,HS-grad,Divorced,Transport-moving,60,<=50K
22,Some-college,Never-married,Transport-moving,40,<=50K
36,HS-grad,Never-married,Craft-repair,30,<=50K
32,Some-college,Married-civ-spouse,Machine-op-inspct,40,<=50K
43,Bachelors,Never-married,Prof-specialty,40,<=50K
51,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
42,5th-6th,Married-civ-spouse,Craft-repair,60,<=50K
32,12th,Never-married,Adm-clerical,40,<=50K
34,Some-college,Never-married,Adm-clerical,40,<=50K
51,Assoc-voc,Married-civ-spouse,Craft-repair,57,<=50K
38,Bachelors,Married-civ-spouse,Sales,44,<=50K
21,HS-grad,Never-married,Handlers-cleaners,20,<=50K
33,Bachelors,Never-married,Other-service,15,<=50K
34,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
32,HS-grad,Married-civ-spouse,Exec-managerial,40,<=50K
29,Bachelors,Never-married,Prof-specialty,50,<=50K
40,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
46,7th-8th,Married-civ-spouse,Farming-fishing,30,<=50K
37,HS-grad,Never-married,Other-service,30,<=50K
25,Masters,Never-married,Prof-specialty,30,<=50K
38,HS-grad,Never-married,Sales,42,<=50K
34,Assoc-acdm,Divorced,Adm-clerical,10,<=50K
20,5th-6th,Never-married,Handlers-cleaners,30,<=50K
34,Assoc-acdm,Divorced,Sales,40,<=50K
61,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
55,Some-college,Divorced,Prof-specialty,37,<=50K
36,HS-grad,Never-married,Transport-moving,35,<=50K
22,HS-grad,Never-married,Other-service,40,<=50K
34,Some-college,Never-married,Sales,35,<=50K
33,Some-college,Never-married,Machine-op-inspct,40,<=50K
27,HS-grad,Never-married,Other-service,32,<=50K
20,Some-college,Never-married,Other-service,33,<=50K
38,HS-grad,Never-married,Handlers-cleaners,40,<=50K
30,Some-college,Never-married,Craft-repair,40,<=50K
21,11th,Never-married,Other-service,42,<=50K
60,HS-grad,Married-civ-spouse,Prof-specialty,30,<=50K
43,Some-college,Never-married,Handlers-cleaners,40,<=50K
23,Some-college,Never-married,Other-service,48,<=50K
25,HS-grad,Never-married,Handlers-cleaners,40,<=50K
38,HS-grad,Divorced,Other-service,32,<=50K
22,HS-grad,Married-civ-spouse,Craft-repair,35,<=50K
23,5th-6th,Never-married,Craft-repair,40,<=50K
61,HS-grad,Never-married,Sales,44,<=50K
28,Some-college,Divorced,Craft-repair,46,<=50K
21,Some-college,Never-married,Other-service,25,<=50K
49,Masters,Married-civ-spouse,Prof-specialty,40,<=50K
37,12th,Divorced,Craft-repair,35,<=50K
23,Some-college,Never-married,Other-service,40,<=50K
21,HS-grad,Never-married,Machine-op-inspct,40,<=50K
22,HS-grad,Never-married,Handlers-cleaners,25,<=50K
20,Some-college,Never-married,Adm-clerical,35,<=50K
38,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
40,Bachelors,Married-civ-spouse,Tech-support,40,<=50K
37,Some-college,Married-civ-spouse,Adm-clerical,20,<=50K
57,Masters,Divorced,Prof-specialty,30,<=50K
56,7th-8th,Never-married,Other-service,30,<=50K
41,Assoc-acdm,Divorced,Prof-specialty,80,<=50K
50,HS-grad,Married-civ-spouse,Other-service,60,<=50K
33,9th,Never-married,Machine-op-inspct,50,<=50K
29,Masters,Married-civ-spouse,Sales,20,<=50K
35,10th,Married-civ-spouse,Machine-op-inspct,50,<=50K
36,HS-grad,Divorced,Craft-repair,40,<=50K
30,Assoc-acdm,Never-married,Craft-repair,40,<=50K
35,HS-grad,Married-civ-spouse,Other-service,60,<=50K
27,Assoc-voc,Married-civ-spouse,Sales,40,<=50K
22,HS-grad,Never-married,Exec-managerial,40,<=50K
24,Some-college,Never-married,Handlers-cleaners,30,<=50K
18,11th,Never-married,Other-service,15,<=50K
18,Some-college,Never-married,Adm-clerical,30,<=50K
43,Masters,Divorced,Other-service,30,<=50K
39,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
30,Bachelors,Never-married,Adm-clerical,50,<=50K
22,Some-college,Never-married,Adm-clerical,35,<=50K
30,HS-grad,Married-civ-spouse,Farming-fishing,85,<=50K
20,Assoc-acdm,Never-married,Prof-specialty,30,<=50K
60,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
43,Bachelors,Divorced,Exec-managerial,40,<=50K
35,HS-grad,Divorced,Transport-moving,60,<=50K
47,Masters,Married-civ-spouse,Exec-managerial,40,<=50K
40,Assoc-acdm,Divorced,Prof-specialty,50,<=50K
20,HS-grad,Never-married,Machine-op-inspct,40,<=50K
25,Some-college,Never-married,Adm-clerical,40,<=50K
34,HS-grad,Married-civ-spouse,Transport-moving,45,<=50K
45,Bachelors,Separated,Prof-specialty,40,<=50K
46,Assoc-acdm,Widowed,Adm-clerical,40,<=50K
41,Some-college,Divorced,Machine-op-inspct,38,<=50K
17,11th,Never-married,Handlers-cleaners,20,<=50K
39,9th,Married-civ-spouse,Craft-repair,40,<=50K
37,HS-grad,Never-married,Machine-op-inspct,40,<=50K
20,HS-grad,Never-married,Craft-repair,40,<=50K
42,Assoc-acdm,Married-civ-spouse,Prof-specialty,40,<=50K
22,5th-6th,Married-civ-spouse,Craft-repair,35,<=50K
66,Some-college,Divorced,Exec-managerial,55,<=50K
35,HS-grad,Married-civ-spouse,Transport-moving,65,<=50K
21,HS-grad,Divorced,Sales,38,<=50K
51,HS-grad,Divorced,Protective-serv,52,<=50K
34,10th,Married-civ-spouse,Craft-repair,40,<=50K
24,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
43,Bachelors,Married-spouse-absent,Adm-clerical,40,<=50K
42,Masters,Never-married,Prof-specialty,40,<=50K
41,Assoc-voc,Never-married,Craft-repair,30,<=50K
21,HS-grad,Never-married,Transport-moving,40,<=50K
64,7th-8th,Married-civ-spouse,Protective-serv,10,<=50K
23,Some-college,Never-married,Handlers-cleaners,10,<=50K
29,HS-grad,Married-civ-spouse,Sales,50,<=50K
44,HS-grad,Divorced,Exec-managerial,60,<=50K
28,Bachelors,Married-civ-spouse,Prof-specialty,55,<=50K
35,Some-college,Married-civ-spouse,Craft-repair,40,<=50K
41,10th,Married-spouse-absent,Craft-repair,40,<=50K
32,11th,Never-married,Other-service,40,<=50K
37,HS-grad,Never-married,Craft-repair,40,<=50K
18,11th,Never-married,Sales,25,<=50K
24,Assoc-voc,Never-married,Other-service,35,<=50K
45,Some-college,Married-civ-spouse,Adm-clerical,40,<=50K
35,HS-grad,Never-married,Other-service,40,<=50K
46,Bachelors,Divorced,Exec-managerial,50,<=50K
29,Bachelors,Never-married,Adm-clerical,40,<=50K
70,10th,Married-civ-spouse,Handlers-cleaners,32,<=50K
36,HS-grad,Never-married,Machine-op-inspct,30,<=50K
49,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
18,11th,Never-married,Handlers-cleaners,40,<=50K
21,Some-college,Never-married,Other-service,35,<=50K
42,10th,Never-married,Transport-moving,40,<=50K
25,Masters,Never-married,Prof-specialty,37,<=50K
32,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
30,Assoc-voc,Never-married,Prof-specialty,40,<=50K
38,Bachelors,Married-civ-spouse,Farming-fishing,60,<=50K
37,Assoc-acdm,Never-married,Other-service,30,<=50K
52,Assoc-voc,Married-civ-spouse,Exec-managerial,40,<=50K
23,Bachelors,Never-married,Prof-specialty,40,<=50K
29,HS-grad,Married-civ-spouse,Protective-serv,42,<=50K
23,Bachelors,Never-married,Prof-specialty,40,<=50K
30,Bachelors,Never-married,Exec-managerial,42,<=50K
45,Bachelors,Married-civ-spouse,Sales,50,<=50K
26,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
23,Some-college,Married-civ-spouse,Machine-op-inspct,40,<=50K
42,HS-grad,Divorced,Handlers-cleaners,40,<=50K
72,Some-college,Widowed,Adm-clerical,25,<=50K
24,Bachelors,Married-civ-spouse,Sales,45,<=50K
27,HS-grad,Married-civ-spouse,Handlers-cleaners,40,<=50K
54,HS-grad,Married-civ-spouse,Sales,40,<=50K
17,9th,Never-married,Other-service,40,<=50K
39,Bachelors,Divorced,Sales,40,<=50K
57,HS-grad,Divorced,Transport-moving,45,<=50K
49,HS-grad,Married-civ-spouse,Sales,40,<=50K
42,Assoc-voc,Never-married,Craft-repair,44,<=50K
18,12th,Never-married,Other-service,18,<=50K
51,HS-grad,Widowed,Tech-support,40,<=50K
28,Bachelors,Never-married,Prof-specialty,40,<=50K
25,HS-grad,Married-civ-spouse,Sales,52,<=50K
42,11th,Separated,Other-service,30,<=50K
27,Bachelors,Married-civ-spouse,Protective-serv,68,<=50K
20,Some-college,Never-married,Farming-fishing,40,<=50K
49,HS-grad,Never-married,Other-service,40,<=50K
35,9th,Never-married,Craft-repair,40,<=50K
24,HS-grad,Never-married,Handlers-cleaners,40,<=50K
43,Bachelors,Divorced,Other-service,35,<=50K
47,Some-college,Divorced,Exec-managerial,40,<=50K
34,Some-college,Married-civ-spouse,Handlers-cleaners,40,<=50K
37,Assoc-voc,Never-married,Other-service,40,<=50K
35,HS-grad,Never-married,Other-service,30,<=50K
23,Some-college,Never-married,Exec-managerial,40,<=50K
29,HS-grad,Never-married,Transport-moving,50,<=50K
23,Some-college,Never-married,Craft-repair,40,<=50K
35,HS-grad,Divorced,Other-service,35,<=50K
27,Bachelors,Never-married,Prof-specialty,40,<=50K
40,HS-grad,Never-married,Adm-clerical,70,<=50K
31,Bachelors,Married-civ-spouse,Sales,65,<=50K
25,Assoc-acdm,Never-married,Prof-specialty,40,<=50K
36,Some-college,Never-married,Protective-serv,40,<=50K
38,10th,Divorced,Craft-repair,40,<=50K
52,HS-grad,Widowed,Craft-repair,40,<=50K
23,HS-grad,Never-married,Other-service,35,<=50K
26,HS-grad,Married-spouse-absent,Protective-serv,40,<=50K
47,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
31,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
68,HS-grad,Married-civ-spouse,Exec-managerial,40,<=50K
26,Bachelors,Never-married,Adm-clerical,40,<=50K
42,HS-grad,Divorced,Other-service,40,<=50K
31,9th,Married-civ-spouse,Craft-repair,40,<=50K
28,Bachelors,Married-civ-spouse,Prof-specialty,20,<=50K
36,Bachelors,Divorced,Prof-specialty,50,<=50K
62,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
21,HS-grad,Never-married,Farming-fishing,24,<=50K
21,Some-college,Never-married,Adm-clerical,20,<=50K
22,Some-college,Never-married,Other-service,25,<=50K
30,10th,Married-civ-spouse,Craft-repair,40,<=50K
64,HS-grad,Widowed,Adm-clerical,40,<=50K
25,HS-grad,Never-married,Craft-repair,40,<=50K
27,HS-grad,Married-civ-spouse,Farming-fishing,40,<=50K
40,Assoc-acdm,Married-civ-spouse,Tech-support,44,<=50K
31,Prof-school,Never-married,Prof-specialty,99,<=50K
50,HS-grad,Widowed,Transport-moving,40,<=50K
27,HS-grad,Separated,Handlers-cleaners,40,<=50K
50,Bachelors,Married-civ-spouse,Sales,40,<=50K
33,12th,Never-married,Protective-serv,40,<=50K
19,Some-college,Never-married,Other-service,35,<=50K
30,11th,Married-civ-spouse,Other-service,30,<=50K
38,Some-college,Divorced,Sales,25,<=50K
49,Some-college,Divorced,Sales,25,<=50K
24,Some-college,Never-married,Adm-clerical,40,<=50K
29,Assoc-voc,Never-married,Adm-clerical,35,<=50K
25,Assoc-voc,Never-married,Transport-moving,55,<=50K
51,10th,Married-civ-spouse,Craft-repair,40,<=50K
19,Some-college,Never-married,Adm-clerical,8,<=50K
60,HS-grad,Divorced,Other-service,40,<=50K
29,HS-grad,Never-married,Sales,40,<=50K
28,10th,Married-civ-spouse,Other-service,40,<=50K
24,Assoc-acdm,Never-married,Craft-repair,40,<=50K
43,Assoc-acdm,Never-married,Adm-clerical,38,<=50K
20,HS-grad,Never-married,Protective-serv,40,<=50K
21,Some-college,Never-married,Other-service,20,<=50K
20,10th,Never-married,Handlers-cleaners,40,<=50K
20,Some-college,Never-married,Other-service,10,<=50K
19,HS-grad,Never-married,Adm-clerical,35,<=50K
34,HS-grad,Married-civ-spouse,Craft-repair,45,<=50K
40,Bachelors,Never-married,Prof-specialty,45,<=50K
33,Some-college,Separated,Other-service,25,<=50K
36,Some-college,Divorced,Craft-repair,37,<=50K
41,HS-grad,Separated,Other-service,40,<=50K
47,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
41,1st-4th,Married-civ-spouse,Sales,50,<=50K
28,Bachelors,Never-married,Craft-repair,40,<=50K
29,HS-grad,Divorced,Adm-clerical,50,<=50K
46,Some-college,Divorced,Adm-clerical,40,<=50K
28,HS-grad,Never-married,Other-service,60,<=50K
57,HS-grad,Divorced,Adm-clerical,40,<=50K
22,Some-college,Never-married,Sales,40,<=50K
28,Assoc-acdm,Never-married,Adm-clerical,40,<=50K
24,Bachelors,Never-married,Adm-clerical,45,<=50K
22,11th,Separated,Craft-repair,40,<=50K
36,Bachelors,Never-married,Protective-serv,40,<=50K
50,Some-college,Divorced,Adm-clerical,40,<=50K
18,11th,Never-married,Handlers-cleaners,24,<=50K
21,Assoc-voc,Never-married,Craft-repair,40,<=50K
46,HS-grad,Never-married,Exec-managerial,40,<=50K
61,Masters,Never-married,Prof-specialty,25,<=50K
22,Some-college,Never-married,Transport-moving,25,<=50K
17,10th,Never-married,Priv-house-serv,30,<=50K
40,Masters,Never-married,Prof-specialty,35,<=50K
31,Masters,Never-married,Exec-managerial,45,<=50K
37,1st-4th,Married-civ-spouse,Transport-moving,40,<=50K
37,HS-grad,Married-spouse-absent,Other-service,20,<=50K
36,HS-grad,Divorced,Other-service,30,<=50K
46,Some-college,Divorced,Adm-clerical,40,<=50K
46,Bachelors,Married-civ-spouse,Sales,48,<=50K
32,9th,Married-civ-spouse,Transport-moving,50,<=50K
42,Bachelors,Divorced,Prof-specialty,40,<=50K
37,HS-grad,Never-married,Craft-repair,40,<=50K
29,HS-grad,Married-civ-spouse,Machine-op-inspct,48,<=50K
38,12th,Married-civ-spouse,Craft-repair,48,<=50K
46,HS-grad,Married-civ-spouse,Transport-moving,40,<=50K
24,HS-grad,Married-civ-spouse,Handlers-cleaners,40,<=50K
57,1st-4th,Married-civ-spouse,Handlers-cleaners,40,<=50K
59,1st-4th,Married-civ-spouse,Machine-op-inspct,40,<=50K
26,HS-grad,Never-married,Machine-op-inspct,40,<=50K
46,HS-grad,Separated,Other-service,45,<=50K
24,Some-college,Never-married,Handlers-cleaners,24,<=50K
32,10th,Married-spouse-absent,Other-service,37,<=50K
35,Bachelors,Never-married,Sales,40,<=50K
26,Masters,Never-married,Prof-specialty,20,<=50K
38,Some-college,Divorced,Craft-repair,40,<=50K
31,HS-grad,Divorced,Sales,50,<=50K
53,HS-grad,Separated,Transport-moving,30,<=50K
27,HS-grad,Never-married,Handlers-cleaners,40,<=50K
39,Bachelors,Never-married,Adm-clerical,40,<=50K
22,HS-grad,Never-married,Machine-op-inspct,40,<=50K
20,HS-grad,Never-married,Adm-clerical,30,<=50K
60,HS-grad,Married-civ-spouse,Protective-serv,40,<=50K
51,Assoc-voc,Divorced,Tech-support,48,<=50K
37,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
35,HS-grad,Married-civ-spouse,Handlers-cleaners,40,<=50K
17,12th,Never-married,Other-service,35,<=50K
18,HS-grad,Never-married,Sales,40,<=50K
52,12th,Separated,Machine-op-inspct,40,<=50K
18,Some-college,Never-married,Handlers-cleaners,9,<=50K
20,Some-college,Never-married,Handlers-cleaners,40,<=50K
34,HS-grad,Never-married,Tech-support,40,<=50K
19,HS-grad,Never-married,Machine-op-inspct,20,<=50K
17,9th,Never-married,Other-service,45,<=50K
30,Bachelors,Never-married,Adm-clerical,35,<=50K
29,Bachelors,Never-married,Craft-repair,45,<=50K
50,Bachelors,Divorced,Adm-clerical,37,<=50K
22,HS-grad,Never-married,Sales,40,<=50K
21,HS-grad,Never-married,Adm-clerical,35,<=50K
39,9th,Married-civ-spouse,Farming-fishing,40,<=50K
62,Assoc-acdm,Widowed,Other-service,7,<=50K
32,Some-college,Divorced,Exec-managerial,38,<=50K
34,11th,Never-married,Other-service,30,<=50K
28,HS-grad,Never-married,Other-service,20,<=50K
26,Some-college,Never-married,Sales,37,<=50K
41,HS-grad,Married-civ-spouse,Sales,40,<=50K
21,Assoc-voc,Married-civ-spouse,Other-service,50,<=50K
26,HS-grad,Married-civ-spouse,Transport-moving,65,<=50K
39,7th-8th,Never-married,Other-service,40,<=50K
24,Some-college,Never-married,Prof-specialty,40,<=50K
56,HS-grad,Married-civ-spouse,Handlers-cleaners,18,<=50K
17,11th,Never-married,Other-service,17,<=50K
23,Assoc-voc,Married-civ-spouse,Machine-op-inspct,30,<=50K
57,HS-grad,Married-civ-spouse,Farming-fishing,60,<=50K
25,Bachelors,Divorced,Sales,40,<=50K
22,Bachelors,Never-married,Farming-fishing,20,<=50K
39,HS-grad,Married-civ-spouse,Craft-repair,40,<=50K
41,Bachelors,Divorced,Exec-managerial,50,<=50K
43,HS-grad,Married-civ-spouse,Exec-managerial,40,<=50K
19,HS-grad,Never-married,Craft-repair,40,<=50K
35,Some-college,Married-civ-spouse,Prof-specialty,40,<=50K
19,HS-grad,Separated,Adm-clerical,30,<=50K
33,Some-college,Divorced,Exec-managerial,40,<=50K
33,Some-college,Never-married,Prof-specialty,52,<=50K
31,HS-grad,Divorced,Adm-clerical,50,<=50K
24,HS-grad,Separated,Machine-op-inspct,40,<=50K
75,Some-college,Married-civ-spouse,Transport-moving,16,<=50K
34,HS-grad,Never-married,Machine-op-inspct,40,<=50K
33,Masters,Never-married,Prof-specialty,40,<=50K
44,HS-grad,Never-married,Adm-clerical,43,<=50K
18,11th,Never-married,Sales,20,<=50K
48,HS-grad,Divorced,Sales,52,<=50K
35,HS-grad,Never-married,Craft-repair,50,<=50K
34,Some-college,Never-married,Adm-clerical,40,<=50K
54,HS-grad,Widowed,Other-service,40,<=50K
57,HS-grad,Married-civ-spouse,Sales,40,<=50K
21,HS-grad,Never-married,Machine-op-inspct,60,<=50K
28,Some-college,Married-civ-spouse,Exec-managerial,55,<=50K
21,Some-college,Never-married,Adm-clerical,27,<=50K
66,HS-grad,Never-married,Adm-clerical,40,<=50K
48,Assoc-acdm,Divorced,Adm-clerical,40,<=50K
41,HS-grad,Married-civ-spouse,Machine-op-inspct,40,<=50K
31,11th,Married-civ-spouse,Craft-repair,40,<=50K
51,HS-grad,Married-civ-spouse,Adm-clerical,40,<=50K
31,HS-grad,Divorced,Other-service,40,<=50K
18,Some-college,Never-married,Other-service,37,<=50K
29,HS-grad,Never-married,Exec-managerial,40,<=50K
33,HS-grad,Never-married,Transport-moving,40,<=50K
